"レビュータイプ","商品名","レビュー詳細URL","評価","投稿時間","タイトル","レビュー本文","フラグ","注文番号","未対応フラグ"
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauxp-ejwc1l_1_2622297937/","4","2024/08/07 22:30:48","オシャレな爪切り","8月5日に注文し、届いたのは7日でした。素早い発送ありがとうございました。
早速使ってみたところ、切れ味が軽く感じ切りやすかったです。ただ、個人差がありますが、若干重たく感じました。あと、爪くず入れですが、出来ればただパタンと開閉するものではなく、スライド式でパチっと開閉できるほうが良かったです。
これは私の主人が特殊？な切り方してるかもしれませんが、主人は爪切りは縦にして切ってるので、縦に爪切りをすることによって、爪くずいれの隙間から切ってる最中めちゃくちゃ飛び散ってて、よくよく見てると爪くず入れの閉めた隙間から爪が飛び散ってました。普通に切るには飛び散らないのですが、主人のように縦にして切る人？いるかはわかりませんが、切る時は気をつけてください。
なので、どの方向から爪を切っても爪が飛び散ってしまわないような作りに改良していただくともっといいと思いました。
ありがとうございました。","0","354660-20240805-0448230832",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauvm-dl52xp_1_2610702306/","4","2024/08/05 19:59:07","お値段以上","持ってた爪切りが壊れたので探してたらレビューが良かったので購入させて頂きました。
コスパ良いと思います。
皆さんのレビューにある様に切りやすいです。","0","354660-20240729-0390528741",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauv5-fj6fgz_1_2611270112/","4","2024/08/02 15:38:05","","爪切りが壊れたので購入。Lサイズを購入しましたがいつも使っていたのより小さいので切りにくいです。慣れるまで仕方ないですね。よく切れるし色もきれいです。","0","354660-20240730-0569028635",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauvf-l79ufx_1_2594176717/","3","2024/08/01 16:49:37","爪切り","金属製のケースに入ってしたが、ケースに凹みが有りました。交換するほどでもないのでそのままにしています","0","354660-20240721-0981026996",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauv2-6nfpz_2_2605500923/","4","2024/07/31 20:56:46","","切れやすいですが、ちょっと重たいかなーって感じがします。
爪屑入れを開けないと収納できないので、閉めたままでも収納できればさらに良いなと思います。
キャンバスポーチ希望です。","0","354660-20240725-0047928167",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauvf-iqq806_1_2593267783/","5","2024/07/31 12:49:02","いい商品","とても切りやすく、切った爪も飛び散らないです。いい商品です。","0","354660-20240721-0765326908",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauv2-iey6go_1_2604114119/","5","2024/07/29 23:13:30","","とても早く届き、切れ味も良かったです。何より爪が飛ばないのが良かったです。","0","354660-20240725-0738927740",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauvb-29q30h_1_2580269373/","4","2024/07/25 13:17:18","","切れ味もよく手に馴染みやすいサイズでした。しばらく使用すれば刃先なども馴染んでくるんでしょう","0","354660-20240715-0790525019",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauvd-ebdyzs_1_2585388671/","4","2024/07/23 8:54:51","","レビュー欄にあった様にシャンパンゴールドを買ったのですが、シルバーでした…切れ味良かったです^^","0","354660-20240718-0428626070",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaurj-bo1311_1_2425477382/","5","2024/07/21 17:54:01","軽い・切れ味・抜群","注文番号：354660-20240510-0215210020
レビュー大変遅くなりました。今まで何十年使用したかも忘れるほど、\100均の爪切りを使用しておりました。刃がこぼれて切りづらくなったので、こちらの爪切りの説明文を信じて買い換えました。使用感ですが、物も切れ味も非常に軽いです。そして、何よりとてもきれいに切れます。足の爪も力いらずで軽々です。これは高齢者にも良いと思い、リピ確定。実家の母にプレゼントしようと思います。配送も早かったです、ありがとうございました。","0","354660-20240510-0215210020",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iauv1-ins1c6_1_2582740926/","4","2024/07/20 12:29:48","","同じような価格帯で色々購入した中で使い勝手、外観とも良い物でした","0","354660-20240716-0758725264",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaurv-2pls3e_1_2460350583/","5","2024/07/19 22:39:46","","以前自分用に購入し
今回は両親へプレゼント。
切りやすいととても喜んで貰えました","0","354660-20240526-0822113323",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iautc-97laaw_1_2497019337/","4","2024/07/19 22:19:39","","今まで１０年以上前に購入した爪切りを使っていましたが、切れなくなってきていたのでこちらを購入させていただきました。
初めて使ったときはよく切れるのでとても感動しました。子供たち用にも小さいサイズを購入検討しています。
ケースに入っているのもかっこいいし、すぐに見つけられていいです。
詰めやすりははじめ使い方が分かりませんでしたが、青いフィルムをはがすと使えました。","0","354660-20240609-0135117139",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaut8-bj0die_1_2537393393/","4","2024/07/13 15:01:54","ちょっと良い爪切りゲット","ケース入りの爪切りとやすりをゲットしました。シャンパンゴールドを選択しましたが、私が見たところ実物は渋い感じのシルバーなイメージです。今のところ切れ味はよく、気持ちよく使用できています。爪切りの切り口がもう少し広いと良いなと思いました。ここは好みの問題だと思います。","0","354660-20240626-0204921367",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iautr-13aklw_1_2540510248/","4","2024/07/12 15:57:04","","とても使いやすかったです!爪やすりが別にセットされていてよかったです!","0","354660-20240628-0283921807",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaut8-dsldac_1_2538125120/","5","2024/07/11 0:01:00","","注文後すぐに届き
使いやすいでした。
すごく切りやすくこれから我が家で重宝していきたいです！","0","354660-20240626-0407221385",""
